parent_name,parent_smiles,parent_inchi,metabolite_name,metabolite_smiles,metabolite_inchi,enzymes,fingerprint_similarity,reaction_type
N-Desmethyl-4-OH- atomoxetine,CC1=CC(O)=CC=C1OC(CCN)C1=CC=CC=C1,,,CC1=CC(OC2OC(C(=O)O)C(O)C(O)C2O)=CC=C1OC(CCN)C1=CC=CC=C1,,UGT,0.47,Aromatic -OH glucuronidation
cis-6-(2-acetylvinylthio)purine,CC(=O)C=CSC1=NC=NC2=C1N=CN2,,,CC([O-])=CC(SCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O)SC1=NC=NC2=C1N=CN2,,GST,0.4,GSH-conjugation
N-Desmethyl p-hydroxyrosiglitazone,O=C1N=C(O)C(CC2=CC=C(OCCN=C3C=CC(O)=CN3)C=C2)S1,,,O=C1N=C(O)C(CC2=CC=C(OCCN=C3C=CC(OS(=O)(=O)O)=CN3)C=C2)S1,,SULT,0.85,O-sulfonation
Tizoxanide,O=[N+]([O-])C1=CN=C(N=C(O)C2=CC=CC=C2O)S1,,,O=C(O)C1OC(OC2=CC=CC=C2C(O)=NC2=NC=C([N+](=O)[O-])S2)C(O)C(O)C1O,,UGT,0.55,Aromatic -OH glucuronidation
epicatechin metabo5,O=C1CCC(CC2=CC=CC(O)=C2)O1,,,O=C1CCC(CC2=CC=CC(OC3OC(C(=O)O)C(O)C(O)C3O)=C2)O1,,UGT,0.41,Aromatic -OH glucuronidation
carvone metabo6,C=C(C)C1CC=C(C)C(=O)C1O,,,C=C(C)C1CC=C(C)C(=O)C1OC1OC(C(=O)O)C(O)C(O)C1O,,UGT,0.46,Alkyl-OH glucuronidation
Estradiol acetate,CC(=O)OC1=CC=C2C(=C1)CCC1C2CCC2(C)C(O)CCC12,,,CC(=O)OC1=CC=C2C(=C1)CCC1C2CCC2(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)CCC12,,UGT,0.67,17-OH glucuronidation of sterol
"N-hydroxy-2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",CN1C(NO)=NC2=NC=C(C3=CC=CC=C3)C=C21,,,CN1C(NOC2OC(C(=O)O)C(O)C(O)C2O)=NC2=NC=C(C3=CC=CC=C3)C=C21,,"UGT1A1, 1A3, 1A6",0.65,Hydroxylamine O-glucuronidation
"N-hydroxy-2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",CN1C(NO)=NC2=NC=C(C3=CC=CC=C3)C=C21,,,CN1C(NOS(=O)(=O)O)=NC2=NC=C(C3=CC=CC=C3)C=C21,,SULT1A1,0.91,Hydroxylamine O-sulfonation
Carboxy celecoxib,NS(=O)(=O)C1=CC=C(N2N=C(C(F)(F)F)C=C2C2=CC=C(C(=O)O)C=C2)C=C1,,,NS(=O)(=O)C1=CC=C(N2N=C(C(F)(F)F)C=C2C2=CC=C(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)C=C2)C=C1,,UGT,0.74,O-glucuronidation of aromatic acid
Carvedilol,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,,,COC1=CC=CC=C1OCCNCC(COC1=CC=CC2=C1C1=CC=CC=C1N2)OC1OC(C(=O)O)C(O)C(O)C1O,,UGT,0.6,Alkyl-OH glucuronidation
6-gingerol,CCCCCC(O)CC(=O)CCC1=CC=C(OC)C(O)=C1,,,CCCCCC(O)CC(=O)CCC1=CC=C(OC)C(OC2OC(C(=O)O)C(O)C(O)C2O)=C1,,UGT,0.38,Aromatic -OH glucuronidation
6-gingerol,CCCCCC(O)CC(=O)CCC1=CC=C(OC)C(O)=C1,,,CCCCCC(O)CC(=O)CCC1=CC=C(OC)C(OC2OC(C(=O)O)C(O)C(O)C2O)=C1,,UGT,0.38,3-OH-glucuronidation of a phenolic compound
6-gingerol,CCCCCC(O)CC(=O)CCC1=CC=C(OC)C(O)=C1,,,CCCCCC(CC(=O)CCC1=CC=C(OC)C(O)=C1)OC1OC(C(=O)O)C(O)C(O)C1O,,UGT,0.47,O-glucuronidation
O-Desmethylnaproxen,CC(C(=O)O)C1=CC=C2C=C(O)C=CC2=C1,,,CC(C(=O)O)C1=CC=C2C=C(OC3OC(C(=O)O)C(O)C(O)C3O)C=CC2=C1,,UGT,0.34,Aromatic -OH glucuronidation
O-Desmethylnaproxen,CC(C(=O)O)C1=CC=C2C=C(O)C=CC2=C1,,,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)C1=CC=C2C=C(O)C=CC2=C1,,UGT,0.35,O-glucuronidation of aliphatic acid
O-Desmethylnaproxen,CC(C(=O)O)C1=CC=C2C=C(O)C=CC2=C1,,,CC(C(=O)O)C1=CC=C2C=C(OS(=O)(=O)O)C=CC2=C1,,SULT1A1; SULT1B1; SULT1E1,0.74,O-sulfonation
O-Desmethylnaproxen,CC(C(=O)O)C1=CC=C2C=C(O)C=CC2=C1,,,CC(C(=O)OS(=O)(=O)O)C1=CC=C2C=C(O)C=CC2=C1,,SULT1A1; SULT1B1; SULT1E1,0.67,O-sulfonation
4-hydroxycyclopenta[def]chrysene,OC1C2=CC=CC3=CC=C4C5=CC=CC=C5C=C1C4=C23,,,O=S(=O)(O)OC1C2=CC=CC3=CC=C4C5=CC=CC=C5C=C1C4=C23,,SULT1E1,0.69,Sulfation of secondary alcohol
Rhamnetin,COC1=CC(O)=C2C(=O)C(O)=C(C3=CC=C(O)C(O)=C3)OC2=C1,,,COC1=CC(O)=C2C(=O)C(OC3OC(C(=O)O)C(O)C(O)C3O)=C(C3=CC=C(O)C(O)=C3)OC2=C1,,UGT1A9,0.66,Aromatic -OH glucuronidation
4-Fluorophenol,OC1=CC=C(F)C=C1,,,O=C(O)C1OC(OC2=CC=C(F)C=C2)C(O)C(O)C1O,,UGT1A9,0.11,Aromatic -OH glucuronidation
"7,3p-Dihydroxyflavone",O=C1C=C(C2=CC=CC(O)=C2)OC2=CC(O)=CC=C12,,,O=C(O)C1OC(OC2=CC=C3C(=O)C=C(C4=CC=CC(O)=C4)OC3=C2)C(O)C(O)C1O,,UGT1A9,0.57,Aromatic -OH glucuronidation
Methyl-4-hydroxybenzoate,CCOC(=O)C1=CC=C(O)C=C1,,,CCOC(=O)C1=CC=C(OC2OC(C(=O)O)C(O)C(O)C2O)C=C1,,UGT1A9,0.26,Aromatic -OH glucuronidation
13-hydroxyoctadecadienoic acid,CCCCCC(O)C=CC=CCCCCCCCC(=O)O,,,CCCCCC(C=CC=CCCCCCCCC(=O)O)OC1OC(C(=O)O)C(O)C(O)C1O,,UGT,0.21,Alkyl-OH glucuronidation
13-hydroxyoctadecadienoic acid,CCCCCC(O)C=CC=CCCCCCCCC(=O)O,,,CCCCCC(O)C=CC=CCCCCCCCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O,,UGT,0.21,O-glucuronidation of aliphatic acid
Dihydrodaidzein,O=C1C2=CC=C(O)C=C2OCC1C1=CC=C(O)C=C1,,,O=C1C2=CC=C(OC3OC(C(=O)O)C(O)C(O)C3O)C=C2OCC1C1=CC=C(O)C=C1,,UGT1A9,0.63,Aromatic -OH glucuronidation
Aminoflavone M-VI,CC1=C(F)C(NO)=C2C(=O)C(O)=C(C3=CC=C(N)C(F)=C3)OC2=C1F,,,CC1=C(F)C(NO)=C2C(=O)C(OC3OC(C(=O)O)C(O)C(O)C3O)=C(C3=CC=C(N)C(F)=C3)OC2=C1F,,UGT,0.79,Aromatic -OH glucuronidation
Etodolac,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(=O)O,,,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O,,UGT,0.82,O-glucuronidation of aliphatic acid
fenchone metabo3,CC1(C)C(=O)C2(C)CC1CC2O,,,CC1(C)C(=O)C2(C)CC1CC2OC1OC(C(=O)O)C(O)C(O)C1O,,UGT,0.42,Alkyl-OH glucuronidation
"3-Hydroxy-7,4p-dimethoxyflavone",COC1=CC=C(C2=C(O)C(=O)C3=CC=C(OC)C=C3O2)C=C1,,,COC1=CC=C(C2=C(OC3OC(C(=O)O)C(O)C(O)C3O)C(=O)C3=CC=C(OC)C=C3O2)C=C1,,UGT1A9,0.61,O-glucuronidation
O-Desmethyl-2p-OH-Indomethacin phenethylamide,CC1=C(CC(O)=NCC(O)C2=CC=CC=C2)C2=CC(O)=CC=C2N1C(=O)C1=CC=C(Cl)C=C1,,,CC1=C(CC(O)=NCC(OC2OC(C(=O)O)C(O)C(O)C2O)C2=CC=CC=C2)C2=CC(O)=CC=C2N1C(=O)C1=CC=C(Cl)C=C1,,UGT,0.81,O-glucuronidation
5-Hydroxyflavone,O=C1C=C(C2=CC=CC=C2)OC2=CC=CC(O)=C12,,,O=C(O)C1OC(OC2=CC=CC3=C2C(=O)C=C(C2=CC=CC=C2)O3)C(O)C(O)C1O,,UGT1A9,0.55,Aromatic -OH glucuronidation
Oroxylin A,COC1=C(O)C=C2OC(C3=CC=CC=C3)=CC(=O)C2=C1O,,,COC1=C(OC2OC(C(=O)O)C(O)C(O)C2O)C=C2OC(C3=CC=CC=C3)=CC(=O)C2=C1O,,UGT1A9,0.63,Aromatic -OH glucuronidation
ketotifen,CN1CCC(=C2C3=CC=CC=C3CC(=O)C3=C2C=CS3)CC1,,,C[N+]1(C2OC(C(=O)O)C(O)C(O)C2O)CCC(=C2C3=CC=CC=C3CC(=O)C3=C2C=CS3)CC1,,UGT,0.73,N-glucuronidation
7-ethyl-10-hydroxycamptothecin,CCC1=C2CN3C(=CC4=C(COC(=O)C4(O)CC)C3=O)C2=NC2=CC=C(O)C=C12,,,CCC1=C2CN3C(=CC4=C(COC(=O)C4(O)CC)C3=O)C2=NC2=CC=C(OC3OC(C(=O)O)C(O)C(O)C3O)C=C12,,UGT1A9,0.93,Aromatic -OH glucuronidation
Fenretinide,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)NC1=CC=C(O)C=C1,,,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)NC1=CC=C(OC2OC(C(=O)O)C(O)C(O)C2O)C=C1,,UGT,0.48,Aromatic -OH glucuronidation
Fenretinide,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)NC1=CC=C(O)C=C1,,,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)NC1=CC=C(OC2OC(C(=O)O)C(O)C(O)C2O)C=C1,,UGT,0.48,4-OH sulfonation of phenolic compound
"3-Hydroxy-6-methyl-3p,4p-methylenedioxyflavone",CC1=CC=C2OC(C3=CC=C4OCOC4=C3)=C(O)C(=O)C2=C1,,,CC1=CC=C2OC(C3=CC=C4OCOC4=C3)=C(OC3OC(C(=O)O)C(O)C(O)C3O)C(=O)C2=C1,,UGT1A9,0.66,Aromatic -OH glucuronidation
Sinapinic acid,COC1=CC(C=CC(=O)O)=CC(OC)=C1O,,,COC1=CC(C=CC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)=CC(OC)=C1O,,UGT,0.4,O-glucuronidation
Licofelone M2,CC1(C)CC2=C(C3=CC=CC=C3)C(C3=CC=C(Cl)C(O)=C3)=C(CC(=O)O)N2C1,,,CC1(C)CC2=C(C3=CC=CC=C3)C(C3=CC=C(Cl)C(O)=C3)=C(CC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)N2C1,,UGT,0.8,O-glucuronidation of aliphatic acid
O-methoxycatechol,COOC1=CC=CC=C1O,,,COC1=CC=CC=C1OS(=O)(=O)O,,SULT,0.2,Aromatic -OH glucuronidation
phenethyl isothiocyanate,S=C=NCCC1=CC=CC=C1,,,NC(CCC(O)=NC(CSC([S])=NCCC1=CC=CC=C1)C(O)=NCC(=O)O)C(=O)O,,GST,0.17,GSH-conjugation
6-hydroxymethylbenzo[a]pyrene,OCC1=C2C=CC=CC2=C2C=CC3=CC=CC4=CC=C1C2=C43,,,O=S(=O)(O)OCC1=C2C=CC=CC2=C2C=CC3=CC=CC4=CC=C1C2=C43,,SULT1B1; SULT1C3,0.64,O-sulfonation
Lonidamine,O=C(O)C1=NN(CC2=CC=C(Cl)C=C2Cl)C2=CC=CC=C12,,,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)C1=NN(CC2=CC=C(Cl)C=C2Cl)C2=CC=CC=C12,,UGT,0.67,O-glucuronidation
"2,2‐dichloro‐2‐fluoroethanol",OCC(F)(Cl)Cl,,,O=C(O)C1OC(OCC(F)(Cl)Cl)C(O)C(O)C1O,,UGT,0.06,O-glucuronidation
Geraniol,CC(C)=CCCC(C)=CCO,,,CC(C)=CCCC(C)=CCOS(=O)(=O)O,,GST,0.51,GSH-conjugation
Nateglinide,CC(C)C1CCC(C(O)=NC(CC2=CC=CC=C2)C(=O)O)CC1,,,CC(C)C1CCC(C(O)=NC(CC2=CC=CC=C2)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)CC1,,UGT,0.49,O-glucuronidation
trans-isoeugenol,CC=CC1=CC=C(O)C(OC)=C1,,,CC=CC1=CC=C(OC2OC(C(=O)O)C(O)C(O)C2O)C(OC)=C1,,UGT,0.29,O-glucuronidation
Clofibric acid,CC(C)(OC1=CC=C(Cl)C=C1)C(=O)O,,,CC(C)(OC1=CC=C(Cl)C=C1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,,UGT,0.32,O-glucuronidation
N-Hydroxymexiletine,CC1=CC=CC(C)=C1OCC(C)NO,,,CC1=CC=CC(C)=C1OCC(C)NOC1OC(C(=O)O)C(O)C(O)C1O,,UGT,0.33,O-glucuronidation
4-hydroxymethyl ambrisentan,COC(C1=CC=CC=C1)(C1=CC=CC=C1)C(OC1=NC(C)=CC(CO)=N1)C(=O)O,,,COC(C1=CC=CC=C1)(C1=CC=CC=C1)C(OC1=NC(C)=CC(CO)=N1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,,UGT,0.74,O-glucuronidation
4-Methoxyphenol,COC1=CC=C(O)C=C1,,,COC1=CC=C(OC2OC(C(=O)O)C(O)C(O)C2O)C=C1,,UGT1A9,0.11,O-glucuronidation
"3,5-Dihydroxyflavone",O=C1C(O)=C(C2=CC=CC=C2)OC2=CC=CC(O)=C12,,,O=C(O)C1OC(OC2=C(C3=CC=CC=C3)OC3=CC=CC(O)=C3C2=O)C(O)C(O)C1O,,UGT1A9,0.6,O-glucuronidation
"2-amino-6- methyldipyrido[1,2-a:3p,2p-d]- imidazole (Glu-P-1)",CC1=CC=CN2C1=NC1=C2NC(=N)C=C1,,,CC(O)=NC1=CC=C2N=C3C(C)=CC=CN3C2=N1,,"NAT1,NAT2",0.64,N-acetylation
1-iodoethane,CCI,,ethylglutathione,CCSCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O,,GST,0.01,GSH-conjugation
Dihydroferulic acid,COC1=CC(CCC(=O)O)=CC=C1O,,,COC1=CC(CCC(=O)O)=CC=C1OS(=O)(=O)O,,SULT,0.64,O-sulfonation
4-Propoxyphenol,CCCOC1=CC=C(O)C=C1,,,CCCOC1=CC=C(OC2OC(C(=O)O)C(O)C(O)C2O)C=C1,,UGT1A9,0.17,Aromatic -OH glucuronidation
valproic acid,CCCC(CCC)C(=O)O,,,CCCC(CCC)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,,UGT,0.13,O-glucuronidation of aliphatic acid
Eugenol,C=CCC1=CC=C(O)C(OC)=C1,,,C=CCC1=CC=C(OC2OC(C(=O)O)C(O)C(O)C2O)C(OC)=C1,,UGT1A9,0.29,Aromatic -OH glucuronidation
3-ethylphenol,CCC1=CC=CC(O)=C1,,,CCC1=CC=CC(OS(=O)(=O)O)=C1,,SULT,0.47,3-OH sulfonation of phenolic compound
Wogonin,COC1=C(O)C=C(O)C2=C1OC(C1=CC=CC=C1)=CC2=O,,,COC1=C(OC2OC(C(=O)O)C(O)C(O)C2O)C=C(O)C2=C1OC(C1=CC=CC=C1)=CC2=O,,UGT1A9,0.67,O-glucuronidation
"3,3p,4p-Trihydroxyflavone",O=C1C(O)=C(C2=CC=C(O)C(O)=C2)OC2=CC=CC=C12,,,O=C(O)C1OC(OC2=C(C3=CC=C(O)C(O)=C3)OC3=CC=CC=C3C2=O)C(O)C(O)C1O,,UGT1A9,0.59,O-glucuronidation
fenchone metabo4,CC12CC(O)C(C1)C(C)(C)C2=O,,,CC12CC(OC3OC(C(=O)O)C(O)C(O)C3O)C(C1)C(C)(C)C2=O,,UGT,0.41,O-glucuronidation
Sorafenib,CNC(=O)C1=CC(OC2=CC=C(NC(O)=NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,,,CNC(=O)C1=CC(OC2=CC=C(NC(=O)N(C3=CC=C(Cl)C(C(F)(F)F)=C3)C3OC(C(=O)O)C(O)C(O)C3O)C=C2)=CC=N1,,UGT,0.51,O-glucuronidation
4-Hydroxyacetophenone,CC(=O)C1=CC=C(O)C=C1,,,CC(=O)C1=CC=C(OC2OC(C(=O)O)C(O)C(O)C2O)C=C1,,UGT1A9,0.2,O-glucuronidation
Triclosan,OC1=CC(Cl)=CC=C1OC1=CC=C(Cl)C=C1Cl,,,O=C(O)C1OC(OC2=CC(Cl)=CC=C2OC2=CC=C(Cl)C=C2Cl)C(O)C(O)C1O,,UGT,0.32,O-glucuronidation
Triclosan,OC1=CC(Cl)=CC=C1OC1=CC=C(Cl)C=C1Cl,,,O=S(=O)(O)OC1=CC(Cl)=CC=C1OC1=CC=C(Cl)C=C1Cl,,SULT,0.62,Aromatic -OH glucuronidation
Combretastatin A4,COC1=CC=C(C=CC2=CC(OC)=C(OC)C(OC)=C2)C=C1O,,,COC1=CC=C(C=CC2=CC(OC)=C(OC)C(OC)=C2)C=C1OC1OC(C(=O)O)C(O)C(O)C1O,,UGT1A9,0.34,O-glucuronidation
2-aminofluorene,NC1=CC=C2C(=C1)CC1=CC=CC=C12,,,CC(O)=NC1=CC=C2C(=C1)CC1=CC=CC=C12,,NAT,0.78,N-acetylation
Berberrubine,COC1=C(O)C=CC2=CC3=[N+](C=C12)CCC1=CC2=C(C=C13)OCO2,,,COC1=C(OC2OC(C(=O)O)C(O)C(O)C2O)C=CC2=CC3=[N+](C=C12)CCC1=CC2=C(C=C13)OCO2,,UGT,0.79,O-glucuronidation
7-Hydroxy-3-methylflavone,CC1=C(C2=CC=CC=C2)OC2=CC(O)=CC=C2C1=O,,,CC1=C(C2=CC=CC=C2)OC2=CC(OC3OC(C(=O)O)C(O)C(O)C3O)=CC=C2C1=O,,UGT1A9,0.64,O-glucuronidation
4-aminoveratrole,COC1=CC=C(N)C=C1OC,,,COC1=CC=C(N=C(C)O)C=C1OC,,NAT,0.62,N-acetylation
phentolamine,CC1=CC=C(N(CC2=NCCN2)C2=CC=CC(O)=C2)C=C1,,,CC1=CC=C(N(CC2=NCCN2)C2=CC=CC(OS(=O)(=O)O)=C2)C=C1,,SULT1A3; SULT1A5,0.79,O-sulfonation
Resacetophenone,CC(=O)C1=CC=C(O)C=C1O,,,CC(=O)C1=CC=C(O)C=C1OS(=O)(=O)O,,SULT,0.52,O-sulfonation
Epinephrine,CNCC(O)C1=CC=C(O)C(O)=C1,,,CNCC(O)C1=CC=C(OS(=O)(=O)O)C(O)=C1,,SULT,0.66,O-sulfonation
Diallyl disulfide,C=CCSSCC=C,,,C=CCSSCC=CSCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O,,GST,0.06,GSH-conjugation
"10-hydroxy-7,8,9,10-tetrahydrobenzo[a]pyrene",OC1CCCC2=CC3=CC=C4C=CC=C5C=CC(=C21)C3=C45,,,O=S(=O)(O)OC1CCCC2=CC3=CC=C4C=CC=C5C=CC(=C21)C3=C45,,SULT1E1,0.68,O-sulfonation
trovafloxacin,NC1C2CN(C3=NC4=C(C=C3F)C(=O)C(C(=O)O)=CN4C3=CC=C(F)C=C3F)CC12,,,NC1C2CN(C3=NC4=C(C=C3F)C(=O)C(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)=CN4C3=CC=C(F)C=C3F)CC12,,UGT,0.86,O-glucuronidation
2-hydroxymethylpyrene,OCC1=CC2=CC=C3C=CC=C4C=CC(=C1)C2=C34,,,O=S(=O)(O)OCC1=CC2=CC=C3C=CC=C4C=CC(=C1)C2=C34,,SULT2A1,0.61,O-sulfonation
alpha-methyl benzyl alcohol,CC(O)C1=CC=CC=C1,,,CC(OC1OC(C(=O)O)C(O)C(O)C1O)C1=CC=CC=C1,,UGT,0.15,O-glucuronidation
Kaempferol,O=C1C(O)=C(C2=CC=C(O)C=C2)OC2=CC(O)=CC(O)=C12,,,O=C(O)C1OC(OC2=CC(O)=C3C(=O)C(O)=C(C4=CC=C(O)C=C4)OC3=C2)C(O)C(O)C1O,,UGT1A9,0.66,O-glucuronidation
Kaempferol,O=C1C(O)=C(C2=CC=C(O)C=C2)OC2=CC(O)=CC(O)=C12,,,O=C(O)C1OC(OC2=C(C3=CC=C(O)C=C3)OC3=CC(O)=CC(O)=C3C2=O)C(O)C(O)C1O,,UGT1A9,0.62,O-glucuronidation
2-ethylaniline,CCC1=CC=CC=C1N,,,CCC1=CC=CC=C1N=C(C)O,,NAT,0.47,N-acetylation
"N-hydroxy-2-amino-6-methyldipyrido[1,2-a:3p,2p-d]-imidazole",CC1=CC=CN2C1=NC1=CC=C(NO)N=C12,,,CC1=CC=CN2C1=NC1=CC=C(NOS(=O)(=O)O)N=C12,,SULT1A1,0.88,O-sulfonation
4-nonylphenol,CCCCCCCCCC1=CC=C(O)C=C1,,,CCCCCCCCCC1=CC=C(OS(=O)(=O)O)C=C1,,SULT1C1; SULT1C2,0.59,O-sulfonation
Tizanidine M6,OC1=CC(Cl)=C(NC2=NCCN2)C2=NSN=C12,,,O=C(O)C1OC(OC2=CC(Cl)=C(NC3=NCCN3)C3=NSN=C23)C(O)C(O)C1O,,UGT,0.67,O-glucuronidation
Tizanidine M6,OC1=CC(Cl)=C(NC2=NCCN2)C2=NSN=C12,,,O=S(=O)(O)OC1=CC(Cl)=C(NC2=NCCN2)C2=NSN=C12,,SULT,0.85,O-sulfonation
Dulcin,CCOC1=CC=C(NC(=N)O)C=C1,,,CCOC1=CC=C(NC(O)=NC2OC(C(=O)O)C(O)C(O)C2O)C=C1,,UGT1A9,0.26,O-glucuronidation
S-2-[4-(3-methyl-2-thienyl)phenyl]propionic acid,CC1=C(C2=CC=C(C(C)C(=O)O)C=C2)SC=C1,,,CC1=C(C2=CC=C(C(C)C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)C=C2)SC=C1,,UGT,0.5,O-glucuronidation
S-2-[4-(3-methyl-2-thienyl)phenyl]propionic acid,CC1=C(C2=CC=C(C(C)C(=O)O)C=C2)SC=C1,,,CC1=C(C2=CC=C(C(C)C(=O)ONCCS(=O)(=O)O)C=C2)SC=C1,,TAU,0.76,Taurine conjugation of aliphatic acid
Jaceidin,COC1=CC(C2=C(OC)C(=O)C3=C(O)C(OC)=C(O)C=C3O2)=CC=C1O,,,COC1=CC(C2=C(OC)C(=O)C3=C(O)C(OC)=C(O)C=C3O2)=CC=C1OC1OC(C(=O)O)C(O)C(O)C1O,,UGT,0.76,O-glucuronidation
menthol,CC1CCC(C(C)C)C(O)C1,,,CC1CCC(C(C)C)C(OC2OC(C(=O)O)C(O)C(O)C2O)C1,,UGT,0.19,O-glucuronidation
"5,6-O-DiDesmethyl Donepezil",O=C1C2=CC(O)=C(O)C=C2CC1CC1CCN(CC2=CC=CC=C2)CC1,,,O=C1C2=CC(OC3OC(C(=O)O)C(O)C(O)C3O)=C(O)C=C2CC1CC1CCN(CC2=CC=CC=C2)CC1,,UGT,0.57,O-glucuronidation
"5,6-O-DiDesmethyl Donepezil",O=C1C2=CC(O)=C(O)C=C2CC1CC1CCN(CC2=CC=CC=C2)CC1,,,O=C1C2=CC(O)=C(OC3OC(C(=O)O)C(O)C(O)C3O)C=C2CC1CC1CCN(CC2=CC=CC=C2)CC1,,UGT,0.57,O-glucuronidation
"3,6,4p-Trihydroxyflavone",O=C1C(O)=C(C2=CC=C(O)C=C2)OC2=CC=C(O)C=C12,,,O=C(O)C1OC(OC2=C(C3=CC=C(O)C=C3)OC3=CC=C(O)C=C3C2=O)C(O)C(O)C1O,,UGT1A9,0.57,O-glucuronidation
4p-Carboxylumiracoxib,CC1=CC=C(NC2=C(F)C=C(O)C=C2Cl)C(CC(=O)O)=C1,,,CC1=CC=C(NC2=C(F)C=C(O)C=C2Cl)C(CC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)=C1,,UGT,0.62,O-glucuronidation
Norbuprenorphine,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1CC4=CC=C(O)C5=C4C3(CCN1)C2O5,,,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1CC4=CC=C(OC5OC(C(=O)O)C(O)C(O)C5O)C5=C4C3(CCN1)C2O5,,UGT,0.91,O-glucuronidation
O-Desmethylvenlafaxine,NCC(C1=CC=C(O)C=C1)C1(O)CCCCC1,,,NCC(C1=CC=C(OC2OC(C(=O)O)C(O)C(O)C2O)C=C1)C1(O)CCCCC1,,UGT,0.49,O-glucuronidation
"2,8-Dihydroxyquinoline",OC1=CC=C2C=CC=C(O)C2=N1,,,O=C(O)C1OC(OC2=CC=C3C=CC=C(O)C3=N2)C(O)C(O)C1O,,UGT,0.34,O-glucuronidation
Ketoprofen,CC(C(=O)O)C1=CC=CC(C(=O)C2=CC=CC=C2)=C1,,,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)C1=CC=CC(C(=O)C2=CC=CC=C2)=C1,,UGT,0.43,O-glucuronidation
1-iodopropane,CCCI,,propyl-glutathione,CCCSCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O,,GST,0.01,O-glucuronidation
7-hydroxy-12-methylbenz[a]anthracene,CC1=C2C=CC=CC2=C(O)C2=CC=C3C=CC=CC3=C12,,,CC1=C2C=CC=CC2=C(OS(=O)(=O)O)C2=CC=C3C=CC=CC3=C12,,SULT2A1,0.59,O-sulfonation
1-iodo-3-phenylpropane,ICCCC1=CC=CC=C1,,3-phenylpropyl-glutathione,NC(CCC(O)=NC(CSCCCC1=CC=CC=C1)C(O)=NCC(=O)O)C(=O)O,,GST,0.16,GSH-conjugation
4p-OH-aceclofenac,O=C(O)COC(=O)CC1=CC=CC=C1NC1=C(Cl)C=C(O)C=C1Cl,,,O=C(O)COC(=O)CC1=CC=CC=C1NC1=C(Cl)C=C(OC2OC(C(=O)O)C(O)C(O)C2O)C=C1Cl,,UGT,0.56,O-glucuronidation
4p-OH-aceclofenac,O=C(O)COC(=O)CC1=CC=CC=C1NC1=C(Cl)C=C(O)C=C1Cl,,,O=C(O)COC(=O)CC1=CC=CC=C1NC1=C(Cl)C=C(OS(=O)(=O)O)C=C1Cl,,SULT,0.84,O-sulfonation
"4-Hydroxy-5-(3p,5p-dihydroxyphenyl)-valeric acid",O=C(O)CCC(O)CC1=CC(O)=CC(O)=C1,,,O=C(CCC(O)CC1=CC(O)=CC(O)=C1)OCOC1OC(C(O)O)C(O)C(O)C1O,,UGT,0.46,O-glucuronidation
1-iodobutane,CCCCI,,butyl-glutathione,CCCCSCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O,,GST,0.02,GSH-conjugation
4-hydroxyatomoxetine,CNCCC(OC1=CC=C(O)C=C1C)C1=CC=CC=C1,,,CNCCC(OC1=CC=C(OC2OC(C(=O)O)C(O)C(O)C2O)C=C1C)C1=CC=CC=C1,,UGT,0.49,O-glucuronidation
